NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Petra Noemi Matos,Bairro da Fonte da Moura Nº891,9183-233,Petra.Matos@isec.pt,395102342,910432537
Hilário Teixeira Fernandes Silva Teixeira,Avenida de D. Afonso Henriques Nº144,7772-907,Hilário.Teixeira@hotmail.com,765812307,931627432
Danny Cruz Andrade Nascimento,Avenida 25 de Abril Nº455,1328-452,Danny.Nascimento@mundo.pt,518944244,923795650
Giovanni Nascimento Teixeira Lima Lourenço,Avenida de Fernão de Magalhães Nº912,8834-529,Giovanni.Lourenço@gmail.com,311013828,913040115
Joseph Mota Maia,Avenida de Fernão de Magalhães Nº506,1588-963,Joseph.Maia@trabalho.pt,546954960,961848362
Rihanna Patrícia Abreu Gonçalves Henriques Pires,Alameda dos Capitães de Abril Nº53,8154-835,Rihanna.Pires@outlook.pt,334890463,920664735
Delfim Pires Pacheco Oliveira,Bairro de Costa Cabral 	Campanhã Nº267,2297-458,Delfim.Oliveira@trabalho.pt,700772528,963974637
Helena Daniela Matos Abreu Machado Paiva,Beco de Carreiras Nº678,2166-866,Helena.Paiva@outlook.com,524934769,938543008
Samara Barbosa Miranda,Beco de Carreiras Nº925,2998-757,Samara.Miranda@isec.pt,276183064,916747238
Alexandra Domingues Teixeira Mota Santos,Beco do Pedregulho Nº863,7295-971,Alexandra.Santos@outlook.pt,796262762,931638935
Yasmin Rosana Torres Faria Leite Jesus,Rua do Açúcar Nº303,6856-213,Yasmin.Jesus@mundo.pt,600773674,922117860
Gaspar Maurício Silva,Bairro do Carvalhido Nº60,4823-220,Gaspar.Silva@outlook.com,424842402,924313036
Valentina Stela Costa Loureiro Vicente Pires,Bairro do Aleixo Nº764,6199-134,Valentina.Pires@outlook.pt,665534844,969463857
Iago Vladimir Lima,Beco Central Nº538,8911-069,Iago.Lima@outlook.com,313969842,934724798
Artiom Castro Castro,A Triste-Feia Nº695,8583-758,Artiom.Castro@outlook.pt,253209066,917359984
Josué Osmar Lima Faria,Avenida de Fontes Pereira de Melo Nº991,8475-066,Josué.Faria@mundo.pt,495776658,967380463
Francesco Zion Machado Monteiro,Bairro do Dr. Nuno Pinheiro Torres Nº346,1116-157,Francesco.Monteiro@trabalho.pt,719642233,936641300
Gonzalo Alexander Vieira Baptista Vicente,Avenida de Fontes Pereira de Melo Nº414,1234-357,Gonzalo.Vicente@gmail.com,394178319,918261990
Fábia Adriana Azevedo Sá,Bairro de Casas Económicas de Paranhos Nº463,4662-915,Fábia.Sá@trabalho.pt,277886931,931600554
Nicoleta Fonseca Rodrigues Melo Matos,Avenida da Associação Empresarial de Portugal Nº574,4632-748,Nicoleta.Matos@hotmail.com,686987982,964327418
Flávia Oceana Leite Pereira,Alameda de Basílio Teles Nº543,9371-029,Flávia.Pereira@mundo.pt,512429618,927754451
Fátima Raíssa Amorim Tavares Magalhães,Avenida de D. Carlos I Nº527,1282-978,Fátima.Magalhães@gmail.com,583503888,919491102
Amália Ruth Henriques Simões,Alameda de Basílio Teles Nº707,7714-452,Amália.Simões@trabalho.pt,672615149,918528924
Mirela Sá Marques,Avenida de Gustavo Eiffel Nº806,2777-939,Mirela.Marques@hotmail.com,351323853,918468951
Ariana Estrela Martins Simões,Bairro de Francos Nº708,9356-769,Ariana.Simões@outlook.com,497479778,937773825
Eduardo Andreo Abreu,Beco do Preto Nº227,5454-070,Eduardo.Abreu@outlook.com,699859773,924206412
Cloe Reis,Beco do Outeiro Nº992,5542-284,Cloe.Reis@hotmail.com,280641267,937726366
Kennedy Thiago Branco,Avenida do Brasil Nº687,3434-520,Kennedy.Branco@trabalho.pt,795784507,969098005
Abigail Michelle Machado Cruz,Bairro do Leal Nº214,3463-871,Abigail.Cruz@gmail.com,257971068,916622192
Marisol Lourenço Lopes Melo Melo,Avenida de D. Carlos I Nº504,1581-564,Marisol.Melo@gmail.com,533096743,914597515
Marcela Daisi Neto Carvalho Loureiro Monteiro,Beco da Bela Vista Nº689,2838-283,Marcela.Monteiro@outlook.com,258331810,969134423
Sarai Vieira Leal Pacheco,Alameda de Basílio Teles Nº97,4944-330,Sarai.Pacheco@mundo.pt,779634336,969188484
Delfim Mendes Barbosa,Bairro do Lagarteiro Nº245,7449-239,Delfim.Barbosa@outlook.pt,681592739,913292524
Enzo Pires Mendes Silva Freitas,Bairro Herculanoo Nº258,9969-508,Enzo.Freitas@hotmail.com,238538672,913131098
Valentina Pires,Bairro do Carvalhido Nº558,1817-405,Valentina.Pires@trabalho.pt,514827713,964307521
Márcio Divany Leal,Bairro de Santo Eugénio Nº605,8355-658,Márcio.Leal@hotmail.com,651533910,964288255
Gabriella Tatiana Ramos Gaspar,Azinhaga da Bruxa Nº722,3357-323,Gabriella.Gaspar@gmail.com,578567869,964734613
Denis Afonso Matias Gonçalves Garcia Paiva,Bairro do Carvalhido Nº78,8643-400,Denis.Paiva@gmail.com,330114001,928405001
Diva Olívia Moura,Beco de S. João da Foz Nº855,9157-312,Diva.Moura@outlook.pt,211590636,910688186
Emilio Rúben Sousa Paiva Macedo,Avenida do Marechal Gomes da Costa Nº941,3857-164,Emilio.Macedo@isec.pt,480293980,922401618
Caio Antunes Monteiro,Bairro do Aleixo Nº425,5562-718,Caio.Monteiro@mundo.pt,449411052,961381336
Dino Iago Abreu Maia,Bairro do Bom Sucesso Nº267,6198-858,Dino.Maia@mundo.pt,748523315,933951567
Mariana Thais Leal Martins Lourenço Amaral,Beco do Machado Nº252,1225-817,Mariana.Amaral@isec.pt,460671322,911175732
Iago Branco,Beco do Belo Nº221,1541-837,Iago.Branco@trabalho.pt,221547011,961649432
Thiago Ziyu Morais Vieira Valente Domingues,Alameda de Basílio Teles Nº440,8111-133,Thiago.Domingues@hotmail.com,422915406,922452337
Priscila Domingues Cruz Teixeira,Beco da Senhora da Luz Nº805,4974-289,Priscila.Teixeira@hotmail.com,225444978,968275929
Anastácia Monteiro Martins Almeid,Azinhaga da Bruxa Nº281,7387-487,Anastácia.Almeid@hotmail.com,657903872,912034793
Samanta Carminho Moreira Pereira Leite,Beco do Meiral Nº226,8937-070,Samanta.Leite@outlook.com,340760799,969191269
Evelina Raquel Rodrigues Simões Gaspar Fernandes,Avenida da BoavistaOuro e Massarelos Nº15,1841-443,Evelina.Fernandes@trabalho.pt,717653552,912379295
Misael Miqueias Neto Pinto Vicente Branco,Alameda de Basílio Teles Nº150,2675-491,Misael.Branco@gmail.com,453784447,922754272
Lourenço João Faria Campos,Beco de S. João da Foz Nº169,9548-069,Lourenço.Campos@outlook.pt,304195673,963987620
Lara Ribeiro Campos,Alameda do Dr. Fernando de Azeredo Antas Nº409,3377-088,Lara.Campos@outlook.pt,380549029,960918765
Marina Elisabete Garcia Cruz,Jardim das Pichas Murchas Nº200,9146-241,Marina.Cruz@isec.pt,271378328,960562804
Valentino Rony Gonçalves Melo Henriques Leal,Bairro de Pio XII Nº54,2911-791,Valentino.Leal@outlook.pt,357640186,961819531
Lília Amorim Gomes Torres,Bairro da Rainha D. Leonor Nº379,6552-693,Lília.Torres@isec.pt,417705316,917240531
Bárbara Alves Matias,Avenida de Rodrigues de Freitas Nº473,6287-453,Bárbara.Matias@trabalho.pt,714593569,960372684
Dylan Eduardo Rocha Figueiredo,Avenida da BoavistaOuro e Massarelos Nº574,2437-389,Dylan.Figueiredo@gmail.com,783717342,924706289
Patrícia Lyara Mendes Moreira,Bairro Herculanoo Nº997,9222-841,Patrícia.Moreira@outlook.pt,469141441,924855297
Diana Pires,Alameda de Cláudio Carneiro Nº808,5745-629,Diana.Pires@outlook.pt,574914130,922238814
Bo Vieira,Bairro de Casas Económicas do Ilhéu Nº238,8221-657,Bo.Vieira@mundo.pt,491063777,913870980
Elsa Correia,Rua dos Sete Céus Nº905,9373-449,Elsa.Correia@outlook.pt,786217999,934527659
Anaís Branco Pereira,Alameda de 25 de Abril Nº511,4125-527,Anaís.Pereira@trabalho.pt,317127927,911076736
Rebeca Matos Oliveira Abreu Almeid,Avenida da França Nº187,8253-490,Rebeca.Almeid@gmail.com,616554287,963212767
Joyce Alice Castro Lima Figueiredo Almeid,Bairro Herculanoo Nº46,3255-026,Joyce.Almeid@mundo.pt,548872188,961001627
Suri Ramos,Avenida do Marechal Gomes da Costa Nº807,6111-309,Suri.Ramos@trabalho.pt,504260725,912453244
Anamar Tamára Abreu Baptista,Avenida do Brasil Nº73,1559-795,Anamar.Baptista@gmail.com,595153305,969519181
Vitória Karina Simões,Avenida do Parque Nº646,1752-073,Vitória.Simões@hotmail.com,319388593,967418350
Carla Santos Pinto,Avenida do Conselho da Europa Nº924,3758-726,Carla.Pinto@mundo.pt,244238719,919727835
Iriana Pacheco Batista Assunção Domingues,Beco de Carreiras Nº643,6944-509,Iriana.Domingues@outlook.com,499732761,969577976
Nathan Pinheiro Melo Rodrigues,Bairro de Casas Económicas de Marechal Gomes da Costa Nº468,2768-531,Nathan.Rodrigues@isec.pt,720533149,936126863
Wesley Brian Pereira,Beco de S. João da Foz Nº563,9165-061,Wesley.Pereira@outlook.pt,763060149,932726561
John Garcia,Beco de S. João da Foz Nº862,9935-654,John.Garcia@isec.pt,504313137,919477558
Magno Pinto,Bairro de São Vicente de Paulo Nº501,1336-448,Magno.Pinto@trabalho.pt,224272802,962693964
Eduarda Vaz Lourenço,Beco de Bonjóia Nº202,4174-121,Eduarda.Lourenço@outlook.pt,512899974,937917280
Santiago Guilherme Domingues Pereira Vieira,Bairro de Casas Económicas de Marechal Gomes da Costa Nº52,7482-593,Santiago.Vieira@isec.pt,247232747,936538455
Marcelino Simão Figueiredo,Avenida da França Nº367,1914-616,Marcelino.Figueiredo@mundo.pt,758118233,926913279
Janice Dália Neves Soares Henriques,Beco de Carreiras Nº583,4544-591,Janice.Henriques@gmail.com,744316234,914263532
António Rodrigo Castro Branco,Beco de S. João da Foz Nº839,5685-646,António.Branco@outlook.pt,607210700,939561940
Jennifer Morais Magalhães,Alameda dos Capitães de Abril Nº485,7774-355,Jennifer.Magalhães@gmail.com,620886523,961773929
Gabriella Brito,Avenida 25 de Abril Nº462,1677-377,Gabriella.Brito@isec.pt,634878689,935418675
Melinda Carvalho,Beco do Meiral Nº447,8784-693,Melinda.Carvalho@outlook.com,625207763,910244540
Apolo Barbosa,Bairro de Casas Económicas de António Aroso Nº405,7546-412,Apolo.Barbosa@trabalho.pt,577878193,960006160
Taís Reis Sousa Domingues,Alameda das Antas Nº835,1688-152,Taís.Domingues@trabalho.pt,355652538,964100573
Elisabete Henriques Abreu,Avenida do Dr. Antunes Guimarães Nº449,1354-023,Elisabete.Abreu@outlook.com,770522507,917861735
Edward Santos,Bairro de São João de Deus Nº70,1112-087,Edward.Santos@mundo.pt,241538079,931923378
Maria Alícia Correia Nascimento,Alameda de Basílio Teles Nº206,6239-664,Maria.Nascimento@hotmail.com,479267991,920900673
Bernardo Domingues Henriques Batista Cruz,Alameda de Aquilino Ribeiro Nº865,6267-215,Bernardo.Cruz@gmail.com,408132517,968055859
Ruslan Aurélio Vicente Cardoso Marques Vieira,Bairro de Santo Eugénio Nº372,8155-577,Ruslan.Vieira@trabalho.pt,330512851,935872294
Vânia Marques,Bairro do Falcão Nº84,5133-255,Vânia.Marques@gmail.com,732129593,937186943
Yi Jónatas Ferreira Oliveira,Beco do Paço Nº153,6716-558,Yi.Oliveira@outlook.pt,595602329,966689055
Paula Ribeiro Machado,Avenida de Montevideu Nº251,2493-831,Paula.Machado@outlook.pt,555720604,967667537
Dulce Liane Ferreira,A Triste-Feia Nº449,6932-508,Dulce.Ferreira@gmail.com,772946514,937533134
Rodrigo Evandro Cardoso Lima Maia,Bairro do Lagarteiro Nº634,1463-626,Rodrigo.Maia@outlook.pt,209801953,911754146
Denise Leite Teixeira,Avenida de Sidónio Pais Nº13,2713-423,Denise.Teixeira@mundo.pt,228991540,964662504
Mirella Macedo Melo Maia,Bairro do Lagarteiro Nº256,4391-697,Mirella.Maia@isec.pt,399388213,960778040
Olívia Guerreiro Henriques Almeid Guerreiro,Bairro da Rainha D. Leonor Nº660,9494-439,Olívia.Guerreiro@trabalho.pt,487975246,918973663
Sabrina Correia Lima Gomes,Beco do Preto Nº22,4178-288,Sabrina.Gomes@mundo.pt,449393578,967352375
Victor Valentin Pereira,Avenida da Associação Empresarial de Portugal Nº537,9286-107,Victor.Pereira@mundo.pt,318080807,915489566
Penélope Lavínia Machado Costa Oliveira,Avenida dos Aliados Nº619,4967-701,Penélope.Oliveira@outlook.pt,588363630,917794559
Salomão Kauan Raposo Tavares,Avenida do Bessa Nº518,5495-059,Salomão.Tavares@trabalho.pt,484818087,927818874
Dalila Rodrigues Garcia Pinheiro,Avenida do Brasil Nº832,5969-097,Dalila.Pinheiro@hotmail.com,610834152,921068316
Olívia Ariana Lopes,Bairro de Casas Económicas da Azenha Nº600,7535-212,Olívia.Lopes@isec.pt,584486212,917719736
Rogério Kauã Baptista Carneiro,Beco do Campo Nº570,5974-842,Rogério.Carneiro@gmail.com,394754583,966866920
Dário Gomes Oliveira Matos,Beco Central Nº240,2574-175,Dário.Matos@isec.pt,782880802,928893391
Raphaël Milton Paiva Antunes Santos Nunes,Avenida 25 de Abril Nº842,4941-117,Raphaël.Nunes@outlook.com,440461682,919513162
Vitória Salomé Simões Castro Pinho Antunes,Bairro da Fonte da Moura Nº150,9757-096,Vitória.Antunes@isec.pt,486574721,918991970
Fabiana Simões Martins Tavares Monteiro,A Triste-Feia Nº622,1382-922,Fabiana.Monteiro@gmail.com,245731204,938814842
Mikael Borges Andrade Rodrigues,Beco do Machado Nº263,1275-322,Mikael.Rodrigues@outlook.com,661981712,968424136
Horácio Borges Matias Esteves Guerreiro,Beco do Preto Nº767,7379-365,Horácio.Guerreiro@outlook.com,587445257,911058849
Saúl Ivanilson Leite,Beco de Carreiras Nº494,2692-948,Saúl.Leite@trabalho.pt,791803066,922646534
Alexandro Vicente Miranda Domingues Carneiro,Alameda do Prof. Ruy Luís Gomes Nº527,7883-878,Alexandro.Carneiro@outlook.pt,633176117,917642183
Fatumata Monteiro Esteves Marques Moreira,Bairro de Santo Eugénio Nº970,8854-931,Fatumata.Moreira@trabalho.pt,543500625,928967779
Matilda Samanta Paiva,Alameda do Dr. Fernando de Azeredo Antas Nº666,2584-662,Matilda.Paiva@mundo.pt,293853653,964147915
Aleandro Nogueira Pires,Bairro de Casas Económicas das Condominhas Nº515,8138-009,Aleandro.Pires@trabalho.pt,709201859,964608162
Sophie Moura Carneiro,Alameda de Cartes 	Campanhã Nº526,6884-028,Sophie.Carneiro@outlook.pt,604796422,932319196
Simon Neto Matos,Bairro de Casas Económicas de António Aroso Nº646,3531-327,Simon.Matos@gmail.com,770612051,925765023
Gustavo Matthew Anjos Valente Figueiredo,Alameda das Fontainhas Nº895,1437-098,Gustavo.Figueiredo@isec.pt,434980320,935736944
Suria Campos,Avenida de Fontes Pereira de Melo Nº91,8834-903,Suria.Campos@trabalho.pt,500870288,961071300
Quévin Baptista,Alameda das Fontainhas Nº732,9392-729,Quévin.Baptista@outlook.pt,511139621,912666194
Frederica Mélanie Torres,Bairro de Casas Económicas da Azenha Nº554,5713-292,Frederica.Torres@trabalho.pt,234847234,937750931
Sabrina Barbosa Antunes Valente Silva,Bairro de Ramalde Nº901,1856-490,Sabrina.Silva@mundo.pt,656821426,916893594
Fatumata Deise Pereira Raposo Nogueira,Avenida de Vímara Peres Nº356,3475-784,Fatumata.Nogueira@outlook.com,530416600,921328975
Matteo Toni Castro Freitas,Avenida de D. Afonso Henriques Nº31,8594-839,Matteo.Freitas@trabalho.pt,629384219,936905251
Linda Sílvia Torres Alves Campos Coelho,Alameda de Manuel d'Arriaga Nº17,3167-801,Linda.Coelho@mundo.pt,447279854,919591329
Gil Kian Figueiredo Brito Cruz Jesus,Bairro de São João de Deus Nº222,2442-502,Gil.Jesus@hotmail.com,541873020,936002050
Simão Baptista Matias,Avenida Flor da Rosa Nº866,4532-531,Simão.Matias@isec.pt,244980856,910844162
Isac Kennedy Fonseca Amaral Ribeiro,Bairro da Rainha D. Leonor Nº733,8452-016,Isac.Ribeiro@outlook.com,323579286,961675383
Daniel Lourenço Pires Rodrigues,Beco do Paço Nº235,3685-509,Daniel.Rodrigues@isec.pt,396514423,914420894
Ashley Myriam Correia Coelho,Bairro de Casas Económicas de Marechal Gomes da Costa Nº812,5551-025,Ashley.Coelho@outlook.pt,696536037,929320604
Rayssa Ísis Cardoso,Avenida de Nun'Álvares Pereira Nº369,1661-263,Rayssa.Cardoso@outlook.com,629882338,912467843
Ruby Gerson Freitas,Beco de S. Marçal Nº979,2781-164,Ruby.Freitas@mundo.pt,324586875,911519090
Anselmo Vicente,Alameda de Basílio Teles Nº605,1628-197,Anselmo.Vicente@isec.pt,424763375,934796862
Brenda Mota Fonseca Amorim,Bairro do Falcão Nº223,6518-461,Brenda.Amorim@gmail.com,790127459,963854136
Kelvin Kenzo Silva Lima,Bairro de Ramalde Nº919,7757-150,Kelvin.Lima@mundo.pt,458549228,963203031
Luna Cindy Mota Borges Rodrigues Raposo,Alameda de Aquilino Ribeiro Nº608,3224-910,Luna.Raposo@gmail.com,258735935,921837918
Sofia Dulce Barros Leal Antunes Marques,Avenida dos Combatentes da Grande Guerra Nº119,3438-811,Sofia.Marques@trabalho.pt,686003342,913594748
Mauro Leal Figueiredo Maia Assunção,Bairro de São João de Deus Nº716,5649-392,Mauro.Assunção@mundo.pt,434704473,924085035
Esperança Carolina Figueiredo,Bairro de Casas Económicas de Marechal Gomes da Costa Nº823,2363-845,Esperança.Figueiredo@trabalho.pt,429560437,932529093
Gabriela Cunha Marques Branco,Beco de Carreiras Nº946,4389-508,Gabriela.Branco@isec.pt,579147014,936395826
Fabian Silva Torres Freitas Teixeira,Avenida da BoavistaOuro e Massarelos Nº195,8467-341,Fabian.Teixeira@mundo.pt,418894415,916656910
Jayden Rodrigues Brito Leal Pinho,Avenida de Rodrigues de Freitas Nº814,2854-133,Jayden.Pinho@hotmail.com,269060153,937589237
Melanie Correia Leite,Bairro do Lagarteiro Nº637,1511-446,Melanie.Leite@outlook.pt,220282680,968188198
Júlia Gaspar Valente Nunes Nunes,Beco da Bela Vista Nº629,7178-364,Júlia.Nunes@gmail.com,788411234,938450791
Asael Rodrigues Amorim Gaspar,Avenida de Vasco da Gama Nº202,8839-619,Asael.Gaspar@mundo.pt,582750522,911875020
Luciana Mia Matos,Bairro de Casas Económicas de Paranhos Nº350,1927-299,Luciana.Matos@gmail.com,798546082,930543825
Valentin Timur Coelho Rocha,Bairro do Aleixo Nº152,9979-464,Valentin.Rocha@mundo.pt,436675573,914037690
Tânia Luzia Soares,Bairro de Casas Económicas do Ilhéu Nº816,2119-247,Tânia.Soares@trabalho.pt,527070660,927847943
Matheus Cardoso Matias,Bairro do Viso Nº70,7162-499,Matheus.Matias@outlook.com,631959590,920639620
Cláudio Valente Martins Amorim,Avenida de Rodrigues de Freitas Nº209,9647-715,Cláudio.Amorim@outlook.com,635654450,920043203
Alina Liana Vaz,Bairro da Pasteleira Nº427,9444-182,Alina.Vaz@trabalho.pt,777470755,931717574
Vitória Ferreira Anjos,Alameda de 25 de Abril Nº181,7149-130,Vitória.Anjos@outlook.pt,561462643,912166506
Artiom Campos Neto Nascimento Marques,Avenida do Marechal Gomes da Costa Nº363,8944-528,Artiom.Marques@hotmail.com,639783785,919287675
Tobias Faria Antunes Oliveira,Alameda das Fontainhas Nº348,3634-328,Tobias.Oliveira@hotmail.com,683067940,966577193
Thaís Cloé Andrade Marques Domingues Pinho,Beco de Passos Manuel Nº574,5885-002,Thaís.Pinho@hotmail.com,615885873,928672574
Nolan Jesus,Beco de S. Macário Nº426,5587-125,Nolan.Jesus@isec.pt,413712188,910998925
Vando Santos Marques,Alameda de 25 de Abril Nº625,5463-821,Vando.Marques@gmail.com,574818040,914174134
Rita Nunes Freitas,Bairro de Casas Económicas de Paranhos Nº646,6698-317,Rita.Freitas@isec.pt,662361029,961602753
Lohan Sá,Bairro de Casas Económicas das Condominhas Nº457,5161-819,Lohan.Sá@outlook.pt,559570812,939871781
Tomé Mikael Guerreiro Carneiro,Bairro de Casas Económicas da Azenha Nº112,3513-020,Tomé.Carneiro@outlook.com,268569729,932359382
Melinda Elisa Batista Sá,Alameda de Cartes 	Campanhã Nº885,1776-119,Melinda.Sá@outlook.pt,386895762,961682721
Ismael Sidnei Vieira,Avenida de Vímara Peres Nº960,1565-240,Ismael.Vieira@outlook.pt,741334144,965257782
Matilda Oliveira Domingues,Avenida de Gustavo Eiffel Nº141,8933-101,Matilda.Domingues@gmail.com,672985357,932302950
Dinis Barros,Alameda de Cartes 	Campanhã Nº314,1969-067,Dinis.Barros@outlook.com,711755258,968628430
Regina Josiane Azevedo,Avenida do Bessa Nº327,1479-795,Regina.Azevedo@mundo.pt,424924149,929064239
Yasmin Antunes Brito Campos Faria,Beco do Campo Alegre Nº867,3446-991,Yasmin.Faria@hotmail.com,753944874,937739889
Taíssa Eleonor Vieira,Alameda de Basílio Teles Nº275,2413-281,Taíssa.Vieira@outlook.com,296255032,915689740
Daria Naísa Pires Ramos,Avenida do Marechal Gomes da Costa Nº310,2593-271,Daria.Ramos@gmail.com,487788664,966856065
Cátia Cecília Branco Henriques,Beco da Beneditina Nº89,5754-039,Cátia.Henriques@mundo.pt,220623081,920735576
Irina Noemi Nascimento Castro Teixeira,Avenida dos Aliados Nº912,2682-897,Irina.Teixeira@outlook.pt,724581461,916218041
Martina Esperança Almeid,Bairro do Carvalhido Nº974,5669-740,Martina.Almeid@isec.pt,427514262,925285761
Silvestre Lima,Avenida Flor da Rosa Nº588,8924-462,Silvestre.Lima@outlook.pt,446982874,969760606
